millis,type,message
14153,DEBUG,SD Card init SUCCESS!
14172,DEBUG,ext ram fail reset count: 0
14190,INFO,session id: 382
14200,INFO,reset source: 1
14217,INFO,Device Id: 65477320
14235,INFO,Firmware SHA: 93CE0B95
14254,INFO,MAX_SAMPLE_GAP_S: 3.00
14266,INFO,SPIKE_G_TH: 3.00
14272,INFO,MAX_MESSAGE_LEN_FULL: 301
14280,INFO,MAX_MESSAGE_LEN_BASIC: 51
14288,INFO,MAX_MESSAGE_LEN_SM: 341
14290,INFO,MESSAGE_QUEUE_LEN: 10
14299,INFO,STRICT_NMEA: 1
14303,INFO,MAIN_DECK_HW_VERSION: 7
14311,INFO,F_MIN: 0.03
14319,INFO,F_MAX: 0.80
14336,INFO, sysConfig | sd reset max: 5
14348,INFO, sysConfig | wd enable: 1
14356,INFO, sysConfig | prod log mode: 1
14364,INFO, sysConfig | log filt sd: 1
14372,INFO, sysConfig | log gps sd: 1
14381,INFO, sysConfig | gps log lvl: 0
14389,INFO, sysConfig | log pow sd: 1
14397,INFO, sysConfig | log nmea sd: 1
14407,INFO, sysConfig | log irid sd: 1
14415,INFO, sysConfig | log fft sd: 1
14424,INFO, sysConfig | log spec sd: 0
14432,INFO, sysConfig | log speca sd: 0
14440,INFO, sysConfig | log dre sd: 1
14452,INFO, sysConfig | log message sd: 1
14460,INFO, sysConfig | statistics mode: 0
14471,INFO, sysConfig | log gmn sd: 1
14479,INFO, sysConfig | min messages period basic: 0
14489,INFO, sysConfig | min messages period full: 0
14501,INFO, sysConfig | gps power lvl: 1
14510,INFO, sysConfig | log gmn 1s: 0
14518,INFO, sysConfig | log bin sd: 0
14526,INFO, sysConfig | message samples basic: 2
14536,INFO, sysConfig | self test: 0
14544,INFO, sysConfig | self test reset max: 2
14559,INFO, sysConfig | vis led enable: 1
14569,INFO, sysConfig | log sst sd: 1
14577,INFO, sysConfig | external hardware reset max: 5
14589,INFO, sysConfig | sst sampling period: 1
14600,INFO, sysConfig | sst n samples to avg: 6
14610,INFO, sysConfig | partition thresh bin: 7
14620,INFO, sysConfig | gps sleep enable: 1
14628,INFO, sysConfig | idle checkin period: 3
14639,INFO, sysConfig | bridge enable: 1
14649,INFO, sysConfig | log smdata sd: 1
14899,INFO,External hw available: 00000100
14929,INFO,Initializing Bridge
17451,INFO,Starting Bridge Self Test
18221,INFO,Bridge initialized
18399,INFO,powerData | solV: 0.50
18421,INFO,powerData | solI: 0.00
18442,INFO,powerData | battV: 2.62
18460,INFO,powerData | battI: -0.10
18481,INFO,powerData | busV: 2.62
18499,INFO,powerData | busI: 0.09
18520,INFO,powerData | BQ status reg: 0
18540,INFO,powerData | Fault reg: 0
18558,INFO,powerData | Charge status: 0
18579,INFO,powerData | DPM status: 0
18608,INFO,Loaded OP MODE: 40962
18694,DEBUG,Iridium fail reset count: 0
