millis,type,message
16009,DEBUG,SD Card init SUCCESS!
16029,DEBUG,ext ram fail reset count: 0
16048,INFO,session id: 1347
16058,INFO,reset source: 1
16074,INFO,Device Id: 65477320
16093,INFO,Firmware SHA: 93CE0B95
16111,INFO,MAX_SAMPLE_GAP_S: 3.00
16123,INFO,SPIKE_G_TH: 3.00
16130,INFO,MAX_MESSAGE_LEN_FULL: 301
16138,INFO,MAX_MESSAGE_LEN_BASIC: 51
16146,INFO,MAX_MESSAGE_LEN_SM: 341
16148,INFO,MESSAGE_QUEUE_LEN: 10
16154,INFO,STRICT_NMEA: 1
16160,INFO,MAIN_DECK_HW_VERSION: 7
16168,INFO,F_MIN: 0.03
16177,INFO,F_MAX: 0.80
16193,INFO, sysConfig | sd reset max: 5
16205,INFO, sysConfig | wd enable: 1
16214,INFO, sysConfig | prod log mode: 1
16222,INFO, sysConfig | log filt sd: 1
16230,INFO, sysConfig | log gps sd: 1
16238,INFO, sysConfig | gps log lvl: 0
16246,INFO, sysConfig | log pow sd: 1
16254,INFO, sysConfig | log nmea sd: 1
16265,INFO, sysConfig | log irid sd: 1
16273,INFO, sysConfig | log fft sd: 1
16281,INFO, sysConfig | log spec sd: 0
16289,INFO, sysConfig | log speca sd: 0
16297,INFO, sysConfig | log dre sd: 1
16310,INFO, sysConfig | log message sd: 1
16318,INFO, sysConfig | statistics mode: 0
16328,INFO, sysConfig | log gmn sd: 1
16336,INFO, sysConfig | min messages period basic: 0
16347,INFO, sysConfig | min messages period full: 0
16359,INFO, sysConfig | gps power lvl: 1
16367,INFO, sysConfig | log gmn 1s: 0
16375,INFO, sysConfig | log bin sd: 0
16384,INFO, sysConfig | message samples basic: 2
16394,INFO, sysConfig | self test: 0
16402,INFO, sysConfig | self test reset max: 2
16416,INFO, sysConfig | vis led enable: 1
16427,INFO, sysConfig | log sst sd: 1
16435,INFO, sysConfig | external hardware reset max: 5
16447,INFO, sysConfig | sst sampling period: 1
16457,INFO, sysConfig | sst n samples to avg: 6
16467,INFO, sysConfig | partition thresh bin: 7
16478,INFO, sysConfig | gps sleep enable: 1
16486,INFO, sysConfig | idle checkin period: 3
16496,INFO, sysConfig | bridge enable: 1
16506,INFO, sysConfig | log smdata sd: 1
16756,INFO,External hw available: 00000100
16789,INFO,Initializing Bridge
19308,INFO,Starting Bridge Self Test
20621,INFO,Bridge initialized
20791,INFO,powerData | solV: 5.66
20813,INFO,powerData | solI: 0.03
20832,INFO,powerData | battV: 2.58
20852,INFO,powerData | battI: -0.07
20873,INFO,powerData | busV: 2.54
20891,INFO,powerData | busI: 0.09
20912,INFO,powerData | BQ status reg: 157
20932,INFO,powerData | Fault reg: 0
20951,INFO,powerData | Charge status: 1
20971,INFO,powerData | DPM status: 1
20998,INFO,Loaded OP MODE: 40962
21088,DEBUG,Iridium fail reset count: 0
