millis,type,message
14579,DEBUG,SD Card init SUCCESS!
14600,DEBUG,ext ram fail reset count: 0
14618,INFO,session id: 576
14626,INFO,reset source: 1
14645,INFO,Device Id: 65477320
14663,INFO,Firmware SHA: 93CE0B95
14682,INFO,MAX_SAMPLE_GAP_S: 3.00
14694,INFO,SPIKE_G_TH: 3.00
14700,INFO,MAX_MESSAGE_LEN_FULL: 301
14706,INFO,MAX_MESSAGE_LEN_BASIC: 51
14714,INFO,MAX_MESSAGE_LEN_SM: 341
14718,INFO,MESSAGE_QUEUE_LEN: 10
14725,INFO,STRICT_NMEA: 1
14731,INFO,MAIN_DECK_HW_VERSION: 7
14737,INFO,F_MIN: 0.03
14747,INFO,F_MAX: 0.80
14764,INFO, sysConfig | sd reset max: 5
14774,INFO, sysConfig | wd enable: 1
14782,INFO, sysConfig | prod log mode: 1
14792,INFO, sysConfig | log filt sd: 1
14800,INFO, sysConfig | log gps sd: 1
14809,INFO, sysConfig | gps log lvl: 0
14817,INFO, sysConfig | log pow sd: 1
14825,INFO, sysConfig | log nmea sd: 1
14833,INFO, sysConfig | log irid sd: 1
14841,INFO, sysConfig | log fft sd: 1
14850,INFO, sysConfig | log spec sd: 0
14858,INFO, sysConfig | log speca sd: 0
14866,INFO, sysConfig | log dre sd: 1
14880,INFO, sysConfig | log message sd: 1
14891,INFO, sysConfig | statistics mode: 0
14899,INFO, sysConfig | log gmn sd: 1
14907,INFO, sysConfig | min messages period basic: 0
14919,INFO, sysConfig | min messages period full: 0
14929,INFO, sysConfig | gps power lvl: 1
14940,INFO, sysConfig | log gmn 1s: 0
14948,INFO, sysConfig | log bin sd: 0
14956,INFO, sysConfig | message samples basic: 2
14966,INFO, sysConfig | self test: 0
14974,INFO, sysConfig | self test reset max: 2
14989,INFO, sysConfig | vis led enable: 1
14997,INFO, sysConfig | log sst sd: 1
15005,INFO, sysConfig | external hardware reset max: 5
15017,INFO, sysConfig | sst sampling period: 1
15028,INFO, sysConfig | sst n samples to avg: 6
15038,INFO, sysConfig | partition thresh bin: 7
15048,INFO, sysConfig | gps sleep enable: 1
15058,INFO, sysConfig | idle checkin period: 3
15069,INFO, sysConfig | bridge enable: 1
15077,INFO, sysConfig | log smdata sd: 1
15327,INFO,External hw available: 00000100
15360,INFO,Initializing Bridge
17881,INFO,Starting Bridge Self Test
18765,INFO,Bridge initialized
18933,INFO,powerData | solV: 5.30
18956,INFO,powerData | solI: 0.02
18974,INFO,powerData | battV: 2.61
18995,INFO,powerData | battI: -0.08
19013,INFO,powerData | busV: 2.57
19034,INFO,powerData | busI: 0.09
19054,INFO,powerData | BQ status reg: 157
19073,INFO,powerData | Fault reg: 0
19093,INFO,powerData | Charge status: 1
19111,INFO,powerData | DPM status: 1
19140,INFO,Loaded OP MODE: 40962
19226,DEBUG,Iridium fail reset count: 0
