millis,type,message
14954,DEBUG,SD Card init SUCCESS!
14974,DEBUG,ext ram fail reset count: 0
14991,INFO,session id: 770
15001,INFO,reset source: 1
15017,INFO,Device Id: 65477320
15036,INFO,Firmware SHA: 93CE0B95
15056,INFO,MAX_SAMPLE_GAP_S: 3.00
15067,INFO,SPIKE_G_TH: 3.00
15075,INFO,MAX_MESSAGE_LEN_FULL: 301
15081,INFO,MAX_MESSAGE_LEN_BASIC: 51
15089,INFO,MAX_MESSAGE_LEN_SM: 341
15093,INFO,MESSAGE_QUEUE_LEN: 10
15099,INFO,STRICT_NMEA: 1
15106,INFO,MAIN_DECK_HW_VERSION: 7
15112,INFO,F_MIN: 0.03
15122,INFO,F_MAX: 0.80
15138,INFO, sysConfig | sd reset max: 5
15151,INFO, sysConfig | wd enable: 1
15157,INFO, sysConfig | prod log mode: 1
15167,INFO, sysConfig | log filt sd: 1
15175,INFO, sysConfig | log gps sd: 1
15183,INFO, sysConfig | gps log lvl: 0
15192,INFO, sysConfig | log pow sd: 1
15200,INFO, sysConfig | log nmea sd: 1
15208,INFO, sysConfig | log irid sd: 1
15216,INFO, sysConfig | log fft sd: 1
15224,INFO, sysConfig | log spec sd: 0
15233,INFO, sysConfig | log speca sd: 0
15243,INFO, sysConfig | log dre sd: 1
15253,INFO, sysConfig | log message sd: 1
15263,INFO, sysConfig | statistics mode: 0
15271,INFO, sysConfig | log gmn sd: 1
15280,INFO, sysConfig | min messages period basic: 0
15292,INFO, sysConfig | min messages period full: 0
15304,INFO, sysConfig | gps power lvl: 1
15312,INFO, sysConfig | log gmn 1s: 0
15321,INFO, sysConfig | log bin sd: 0
15329,INFO, sysConfig | message samples basic: 2
15339,INFO, sysConfig | self test: 0
15347,INFO, sysConfig | self test reset max: 2
15362,INFO, sysConfig | vis led enable: 1
15370,INFO, sysConfig | log sst sd: 1
15378,INFO, sysConfig | external hardware reset max: 5
15390,INFO, sysConfig | sst sampling period: 1
15400,INFO, sysConfig | sst n samples to avg: 6
15411,INFO, sysConfig | partition thresh bin: 7
15421,INFO, sysConfig | gps sleep enable: 1
15431,INFO, sysConfig | idle checkin period: 3
15441,INFO, sysConfig | bridge enable: 1
15450,INFO, sysConfig | log smdata sd: 1
15702,INFO,External hw available: 00000100
15732,INFO,Initializing Bridge
18253,INFO,Starting Bridge Self Test
19249,INFO,Bridge initialized
19427,INFO,powerData | solV: 0.00
19449,INFO,powerData | solI: 0.00
19468,INFO,powerData | battV: 2.62
19490,INFO,powerData | battI: -0.10
19509,INFO,powerData | busV: 2.62
19529,INFO,powerData | busI: 0.09
19550,INFO,powerData | BQ status reg: 0
19568,INFO,powerData | Fault reg: 0
19589,INFO,powerData | Charge status: 0
19609,INFO,powerData | DPM status: 0
19636,INFO,Loaded OP MODE: 40962
19722,DEBUG,Iridium fail reset count: 0
