millis,type,message
15210,DEBUG,SD Card init SUCCESS!
15230,DEBUG,ext ram fail reset count: 0
15249,INFO,session id: 897
15257,INFO,reset source: 1
15276,INFO,Device Id: 65477320
15294,INFO,Firmware SHA: 93CE0B95
15312,INFO,MAX_SAMPLE_GAP_S: 3.00
15325,INFO,SPIKE_G_TH: 3.00
15331,INFO,MAX_MESSAGE_LEN_FULL: 301
15339,INFO,MAX_MESSAGE_LEN_BASIC: 51
15345,INFO,MAX_MESSAGE_LEN_SM: 341
15349,INFO,MESSAGE_QUEUE_LEN: 10
15355,INFO,STRICT_NMEA: 1
15362,INFO,MAIN_DECK_HW_VERSION: 7
15370,INFO,F_MIN: 0.03
15378,INFO,F_MAX: 0.80
15394,INFO, sysConfig | sd reset max: 5
15407,INFO, sysConfig | wd enable: 1
15415,INFO, sysConfig | prod log mode: 1
15423,INFO, sysConfig | log filt sd: 1
15431,INFO, sysConfig | log gps sd: 1
15439,INFO, sysConfig | gps log lvl: 0
15448,INFO, sysConfig | log pow sd: 1
15456,INFO, sysConfig | log nmea sd: 1
15464,INFO, sysConfig | log irid sd: 1
15474,INFO, sysConfig | log fft sd: 1
15482,INFO, sysConfig | log spec sd: 0
15491,INFO, sysConfig | log speca sd: 0
15499,INFO, sysConfig | log dre sd: 1
15511,INFO, sysConfig | log message sd: 1
15519,INFO, sysConfig | statistics mode: 0
15529,INFO, sysConfig | log gmn sd: 1
15538,INFO, sysConfig | min messages period basic: 0
15548,INFO, sysConfig | min messages period full: 0
15560,INFO, sysConfig | gps power lvl: 1
15568,INFO, sysConfig | log gmn 1s: 0
15577,INFO, sysConfig | log bin sd: 0
15585,INFO, sysConfig | message samples basic: 2
15595,INFO, sysConfig | self test: 0
15603,INFO, sysConfig | self test reset max: 2
15618,INFO, sysConfig | vis led enable: 1
15628,INFO, sysConfig | log sst sd: 1
15636,INFO, sysConfig | external hardware reset max: 5
15648,INFO, sysConfig | sst sampling period: 1
15659,INFO, sysConfig | sst n samples to avg: 6
15669,INFO, sysConfig | partition thresh bin: 7
15679,INFO, sysConfig | gps sleep enable: 1
15687,INFO, sysConfig | idle checkin period: 3
15697,INFO, sysConfig | bridge enable: 1
15708,INFO, sysConfig | log smdata sd: 1
15958,INFO,External hw available: 00000100
15990,INFO,Initializing Bridge
18509,INFO,Starting Bridge Self Test
19580,INFO,Bridge initialized
19748,INFO,powerData | solV: 5.66
19771,INFO,powerData | solI: 0.02
19791,INFO,powerData | battV: 2.57
19812,INFO,powerData | battI: -0.08
19830,INFO,powerData | busV: 2.53
19851,INFO,powerData | busI: 0.09
19871,INFO,powerData | BQ status reg: 157
19890,INFO,powerData | Fault reg: 0
19910,INFO,powerData | Charge status: 1
19931,INFO,powerData | DPM status: 1
19957,INFO,Loaded OP MODE: 40962
20043,DEBUG,Iridium fail reset count: 0
