millis,type,message
15738,DEBUG,SD Card init SUCCESS!
15759,DEBUG,ext ram fail reset count: 0
15777,INFO,session id: 1199
15788,INFO,reset source: 1
15804,INFO,Device Id: 65477320
15824,INFO,Firmware SHA: 93CE0B95
15843,INFO,MAX_SAMPLE_GAP_S: 3.00
15855,INFO,SPIKE_G_TH: 3.00
15861,INFO,MAX_MESSAGE_LEN_FULL: 301
15867,INFO,MAX_MESSAGE_LEN_BASIC: 51
15876,INFO,MAX_MESSAGE_LEN_SM: 341
15880,INFO,MESSAGE_QUEUE_LEN: 10
15886,INFO,STRICT_NMEA: 1
15892,INFO,MAIN_DECK_HW_VERSION: 7
15898,INFO,F_MIN: 0.03
15908,INFO,F_MAX: 0.80
15925,INFO, sysConfig | sd reset max: 5
15937,INFO, sysConfig | wd enable: 1
15943,INFO, sysConfig | prod log mode: 1
15953,INFO, sysConfig | log filt sd: 1
15962,INFO, sysConfig | log gps sd: 1
15970,INFO, sysConfig | gps log lvl: 0
15978,INFO, sysConfig | log pow sd: 1
15986,INFO, sysConfig | log nmea sd: 1
15994,INFO, sysConfig | log irid sd: 1
16003,INFO, sysConfig | log fft sd: 1
16011,INFO, sysConfig | log spec sd: 0
16019,INFO, sysConfig | log speca sd: 0
16027,INFO, sysConfig | log dre sd: 1
16039,INFO, sysConfig | log message sd: 1
16050,INFO, sysConfig | statistics mode: 0
16058,INFO, sysConfig | log gmn sd: 1
16066,INFO, sysConfig | min messages period basic: 0
16078,INFO, sysConfig | min messages period full: 0
16089,INFO, sysConfig | gps power lvl: 1
16099,INFO, sysConfig | log gmn 1s: 0
16107,INFO, sysConfig | log bin sd: 0
16115,INFO, sysConfig | message samples basic: 2
16125,INFO, sysConfig | self test: 0
16134,INFO, sysConfig | self test reset max: 2
16148,INFO, sysConfig | vis led enable: 1
16156,INFO, sysConfig | log sst sd: 1
16164,INFO, sysConfig | external hardware reset max: 5
16177,INFO, sysConfig | sst sampling period: 1
16187,INFO, sysConfig | sst n samples to avg: 6
16197,INFO, sysConfig | partition thresh bin: 7
16207,INFO, sysConfig | gps sleep enable: 1
16218,INFO, sysConfig | idle checkin period: 3
16228,INFO, sysConfig | bridge enable: 1
16236,INFO, sysConfig | log smdata sd: 1
16488,INFO,External hw available: 00000100
16519,INFO,Initializing Bridge
19040,INFO,Starting Bridge Self Test
20254,INFO,Bridge initialized
20424,INFO,powerData | solV: 5.18
20447,INFO,powerData | solI: 0.08
20465,INFO,powerData | battV: 2.59
20486,INFO,powerData | battI: -0.01
20504,INFO,powerData | busV: 2.75
20525,INFO,powerData | busI: 0.11
20545,INFO,powerData | BQ status reg: 157
20563,INFO,powerData | Fault reg: 0
20584,INFO,powerData | Charge status: 1
20604,INFO,powerData | DPM status: 1
20631,INFO,Loaded OP MODE: 40962
20721,DEBUG,Iridium fail reset count: 0
