millis,type,message
15529,DEBUG,SD Card init SUCCESS!
15550,DEBUG,ext ram fail reset count: 0
15568,INFO,session id: 1093
15579,INFO,reset source: 1
15595,INFO,Device Id: 65477320
15613,INFO,Firmware SHA: 93CE0B95
15632,INFO,MAX_SAMPLE_GAP_S: 3.00
15644,INFO,SPIKE_G_TH: 3.00
15650,INFO,MAX_MESSAGE_LEN_FULL: 301
15659,INFO,MAX_MESSAGE_LEN_BASIC: 51
15667,INFO,MAX_MESSAGE_LEN_SM: 341
15669,INFO,MESSAGE_QUEUE_LEN: 10
15677,INFO,STRICT_NMEA: 1
15681,INFO,MAIN_DECK_HW_VERSION: 7
15689,INFO,F_MIN: 0.03
15697,INFO,F_MAX: 0.80
15714,INFO, sysConfig | sd reset max: 5
15726,INFO, sysConfig | wd enable: 1
15734,INFO, sysConfig | prod log mode: 1
15742,INFO, sysConfig | log filt sd: 1
15751,INFO, sysConfig | log gps sd: 1
15759,INFO, sysConfig | gps log lvl: 0
15769,INFO, sysConfig | log pow sd: 1
15777,INFO, sysConfig | log nmea sd: 1
15785,INFO, sysConfig | log irid sd: 1
15794,INFO, sysConfig | log fft sd: 1
15802,INFO, sysConfig | log spec sd: 0
15810,INFO, sysConfig | log speca sd: 0
15818,INFO, sysConfig | log dre sd: 1
15831,INFO, sysConfig | log message sd: 1
15839,INFO, sysConfig | statistics mode: 0
15849,INFO, sysConfig | log gmn sd: 1
15857,INFO, sysConfig | min messages period basic: 0
15869,INFO, sysConfig | min messages period full: 0
15880,INFO, sysConfig | gps power lvl: 1
15888,INFO, sysConfig | log gmn 1s: 0
15896,INFO, sysConfig | log bin sd: 0
15904,INFO, sysConfig | message samples basic: 2
15917,INFO, sysConfig | self test: 0
15923,INFO, sysConfig | self test reset max: 2
15939,INFO, sysConfig | vis led enable: 1
15949,INFO, sysConfig | log sst sd: 1
15958,INFO, sysConfig | external hardware reset max: 5
15970,INFO, sysConfig | sst sampling period: 1
15980,INFO, sysConfig | sst n samples to avg: 6
15990,INFO, sysConfig | partition thresh bin: 7
16001,INFO, sysConfig | gps sleep enable: 1
16011,INFO, sysConfig | idle checkin period: 3
16021,INFO, sysConfig | bridge enable: 1
16029,INFO, sysConfig | log smdata sd: 1
16279,INFO,External hw available: 00000100
16312,INFO,Initializing Bridge
18833,INFO,Starting Bridge Self Test
19992,INFO,Bridge initialized
20170,INFO,powerData | solV: 0.00
20193,INFO,powerData | solI: 0.00
20211,INFO,powerData | battV: 2.62
20232,INFO,powerData | battI: -0.10
20250,INFO,powerData | busV: 2.62
20271,INFO,powerData | busI: 0.09
20291,INFO,powerData | BQ status reg: 0
20310,INFO,powerData | Fault reg: 0
20330,INFO,powerData | Charge status: 0
20350,INFO,powerData | DPM status: 0
20377,INFO,Loaded OP MODE: 40962
20465,DEBUG,Iridium fail reset count: 0
