millis,type,message
14211,DEBUG,SD Card init SUCCESS!
14231,DEBUG,ext ram fail reset count: 0
14247,INFO,session id: 417
14258,INFO,reset source: 1
14274,INFO,Device Id: 65477320
14292,INFO,Firmware SHA: 93CE0B95
14313,INFO,MAX_SAMPLE_GAP_S: 3.00
14323,INFO,SPIKE_G_TH: 3.00
14329,INFO,MAX_MESSAGE_LEN_FULL: 301
14338,INFO,MAX_MESSAGE_LEN_BASIC: 51
14346,INFO,MAX_MESSAGE_LEN_SM: 341
14348,INFO,MESSAGE_QUEUE_LEN: 10
14356,INFO,STRICT_NMEA: 1
14362,INFO,MAIN_DECK_HW_VERSION: 7
14368,INFO,F_MIN: 0.03
14379,INFO,F_MAX: 0.80
14395,INFO, sysConfig | sd reset max: 5
14405,INFO, sysConfig | wd enable: 1
14413,INFO, sysConfig | prod log mode: 1
14424,INFO, sysConfig | log filt sd: 1
14432,INFO, sysConfig | log gps sd: 1
14440,INFO, sysConfig | gps log lvl: 0
14448,INFO, sysConfig | log pow sd: 1
14456,INFO, sysConfig | log nmea sd: 1
14465,INFO, sysConfig | log irid sd: 1
14473,INFO, sysConfig | log fft sd: 1
14481,INFO, sysConfig | log spec sd: 0
14489,INFO, sysConfig | log speca sd: 0
14497,INFO, sysConfig | log dre sd: 1
14510,INFO, sysConfig | log message sd: 1
14520,INFO, sysConfig | statistics mode: 0
14528,INFO, sysConfig | log gmn sd: 1
14536,INFO, sysConfig | min messages period basic: 0
14548,INFO, sysConfig | min messages period full: 0
14559,INFO, sysConfig | gps power lvl: 1
14569,INFO, sysConfig | log gmn 1s: 0
14577,INFO, sysConfig | log bin sd: 0
14585,INFO, sysConfig | message samples basic: 2
14596,INFO, sysConfig | self test: 0
14604,INFO, sysConfig | self test reset max: 2
14618,INFO, sysConfig | vis led enable: 1
14626,INFO, sysConfig | log sst sd: 1
14635,INFO, sysConfig | external hardware reset max: 5
14647,INFO, sysConfig | sst sampling period: 1
14657,INFO, sysConfig | sst n samples to avg: 6
14667,INFO, sysConfig | partition thresh bin: 7
14678,INFO, sysConfig | gps sleep enable: 1
14688,INFO, sysConfig | idle checkin period: 3
14698,INFO, sysConfig | bridge enable: 1
14706,INFO, sysConfig | log smdata sd: 1
14960,INFO,External hw available: 00000100
14991,INFO,Initializing Bridge
17512,INFO,Starting Bridge Self Test
18300,INFO,Bridge initialized
18468,INFO,powerData | solV: 5.66
18491,INFO,powerData | solI: 0.02
18511,INFO,powerData | battV: 2.60
18530,INFO,powerData | battI: -0.08
18550,INFO,powerData | busV: 2.56
18569,INFO,powerData | busI: 0.09
18589,INFO,powerData | BQ status reg: 157
18610,INFO,powerData | Fault reg: 0
18630,INFO,powerData | Charge status: 1
18649,INFO,powerData | DPM status: 1
18677,INFO,Loaded OP MODE: 40962
18763,DEBUG,Iridium fail reset count: 0
