millis,type,message
4771,DEBUG,SD Card init SUCCESS!
4790,DEBUG,ext ram fail reset count: 0
4808,INFO,session id: 1648
4818,INFO,reset source: 1
4835,INFO,Device Id: 65477320
4853,INFO,Firmware SHA: 93CE0B95
4872,INFO,MAX_SAMPLE_GAP_S: 3.00
4884,INFO,SPIKE_G_TH: 3.00
4890,INFO,MAX_MESSAGE_LEN_FULL: 301
4898,INFO,MAX_MESSAGE_LEN_BASIC: 51
4904,INFO,MAX_MESSAGE_LEN_SM: 341
4909,INFO,MESSAGE_QUEUE_LEN: 10
4915,INFO,STRICT_NMEA: 1
4921,INFO,MAIN_DECK_HW_VERSION: 7
4927,INFO,F_MIN: 0.03
4933,INFO,F_MAX: 0.80
4954,INFO, sysConfig | sd reset max: 5
4966,INFO, sysConfig | wd enable: 1
4974,INFO, sysConfig | prod log mode: 1
4982,INFO, sysConfig | log filt sd: 1
4990,INFO, sysConfig | log gps sd: 1
4999,INFO, sysConfig | gps log lvl: 0
5007,INFO, sysConfig | log pow sd: 1
5015,INFO, sysConfig | log nmea sd: 1
5023,INFO, sysConfig | log irid sd: 1
5033,INFO, sysConfig | log fft sd: 1
5040,INFO, sysConfig | log spec sd: 0
5050,INFO, sysConfig | log speca sd: 0
5058,INFO, sysConfig | log dre sd: 1
5070,INFO, sysConfig | log message sd: 1
5079,INFO, sysConfig | statistics mode: 0
5087,INFO, sysConfig | log gmn sd: 1
5095,INFO, sysConfig | min messages period basic: 0
5107,INFO, sysConfig | min messages period full: 0
5120,INFO, sysConfig | gps power lvl: 1
5128,INFO, sysConfig | log gmn 1s: 0
5136,INFO, sysConfig | log bin sd: 0
5144,INFO, sysConfig | message samples basic: 2
5154,INFO, sysConfig | self test: 0
5163,INFO, sysConfig | self test reset max: 2
5173,INFO, sysConfig | vis led enable: 1
5185,INFO, sysConfig | log sst sd: 1
5193,INFO, sysConfig | external hardware reset max: 5
5206,INFO, sysConfig | sst sampling period: 1
5216,INFO, sysConfig | sst n samples to avg: 6
5226,INFO, sysConfig | partition thresh bin: 7
5236,INFO, sysConfig | gps sleep enable: 1
5246,INFO, sysConfig | idle checkin period: 3
5255,INFO, sysConfig | bridge enable: 1
5265,INFO, sysConfig | log smdata sd: 1
5515,INFO,External hw available: 00000100
5543,INFO,Initializing Bridge
8062,INFO,Starting Bridge Self Test
9484,INFO,Bridge initialized
9652,INFO,powerData | solV: 5.67
9672,INFO,powerData | solI: 0.06
9693,INFO,powerData | battV: 2.61
9711,INFO,powerData | battI: -0.01
9732,INFO,powerData | busV: 2.63
9750,INFO,powerData | busI: 0.10
9771,INFO,powerData | BQ status reg: 157
9791,INFO,powerData | Fault reg: 0
9809,INFO,powerData | Charge status: 1
9830,INFO,powerData | DPM status: 1
9857,INFO,Loaded OP MODE: 40962
9943,DEBUG,Iridium fail reset count: 0
