millis,type,message
14784,DEBUG,SD Card init SUCCESS!
14804,DEBUG,ext ram fail reset count: 0
14821,INFO,session id: 687
14831,INFO,reset source: 1
14848,INFO,Device Id: 65477320
14868,INFO,Firmware SHA: 93CE0B95
14886,INFO,MAX_SAMPLE_GAP_S: 3.00
14897,INFO,SPIKE_G_TH: 3.00
14905,INFO,MAX_MESSAGE_LEN_FULL: 301
14911,INFO,MAX_MESSAGE_LEN_BASIC: 51
14919,INFO,MAX_MESSAGE_LEN_SM: 341
14923,INFO,MESSAGE_QUEUE_LEN: 10
14929,INFO,STRICT_NMEA: 1
14936,INFO,MAIN_DECK_HW_VERSION: 7
14942,INFO,F_MIN: 0.03
14952,INFO,F_MAX: 0.80
14968,INFO, sysConfig | sd reset max: 5
14979,INFO, sysConfig | wd enable: 1
14987,INFO, sysConfig | prod log mode: 1
14997,INFO, sysConfig | log filt sd: 1
15005,INFO, sysConfig | log gps sd: 1
15013,INFO, sysConfig | gps log lvl: 0
15022,INFO, sysConfig | log pow sd: 1
15030,INFO, sysConfig | log nmea sd: 1
15038,INFO, sysConfig | log irid sd: 1
15046,INFO, sysConfig | log fft sd: 1
15054,INFO, sysConfig | log spec sd: 0
15063,INFO, sysConfig | log speca sd: 0
15071,INFO, sysConfig | log dre sd: 1
15083,INFO, sysConfig | log message sd: 1
15093,INFO, sysConfig | statistics mode: 0
15101,INFO, sysConfig | log gmn sd: 1
15110,INFO, sysConfig | min messages period basic: 0
15122,INFO, sysConfig | min messages period full: 0
15132,INFO, sysConfig | gps power lvl: 1
15142,INFO, sysConfig | log gmn 1s: 0
15151,INFO, sysConfig | log bin sd: 0
15159,INFO, sysConfig | message samples basic: 2
15169,INFO, sysConfig | self test: 0
15177,INFO, sysConfig | self test reset max: 2
15192,INFO, sysConfig | vis led enable: 1
15200,INFO, sysConfig | log sst sd: 1
15208,INFO, sysConfig | external hardware reset max: 5
15220,INFO, sysConfig | sst sampling period: 1
15230,INFO, sysConfig | sst n samples to avg: 6
15241,INFO, sysConfig | partition thresh bin: 7
15251,INFO, sysConfig | gps sleep enable: 1
15261,INFO, sysConfig | idle checkin period: 3
15271,INFO, sysConfig | bridge enable: 1
15280,INFO, sysConfig | log smdata sd: 1
15529,INFO,External hw available: 00000100
15562,INFO,Initializing Bridge
18083,INFO,Starting Bridge Self Test
19032,INFO,Bridge initialized
19212,INFO,powerData | solV: 3.25
19234,INFO,powerData | solI: 0.02
19255,INFO,powerData | battV: 2.63
19273,INFO,powerData | battI: -0.10
19294,INFO,powerData | busV: 2.62
19312,INFO,powerData | busI: 0.09
19333,INFO,powerData | BQ status reg: 0
19353,INFO,powerData | Fault reg: 16
19374,INFO,powerData | Charge status: 0
19394,INFO,powerData | DPM status: 0
19421,INFO,Loaded OP MODE: 40962
19507,DEBUG,Iridium fail reset count: 0
