millis,type,message
15605,DEBUG,SD Card init SUCCESS!
15626,DEBUG,ext ram fail reset count: 0
15644,INFO,session id: 1126
15654,INFO,reset source: 1
15671,INFO,Device Id: 65477320
15689,INFO,Firmware SHA: 93CE0B95
15710,INFO,MAX_SAMPLE_GAP_S: 3.00
15720,INFO,SPIKE_G_TH: 3.00
15726,INFO,MAX_MESSAGE_LEN_FULL: 301
15734,INFO,MAX_MESSAGE_LEN_BASIC: 51
15742,INFO,MAX_MESSAGE_LEN_SM: 341
15745,INFO,MESSAGE_QUEUE_LEN: 10
15753,INFO,STRICT_NMEA: 1
15757,INFO,MAIN_DECK_HW_VERSION: 7
15765,INFO,F_MIN: 0.03
15773,INFO,F_MAX: 0.80
15792,INFO, sysConfig | sd reset max: 5
15802,INFO, sysConfig | wd enable: 1
15810,INFO, sysConfig | prod log mode: 1
15820,INFO, sysConfig | log filt sd: 1
15828,INFO, sysConfig | log gps sd: 1
15837,INFO, sysConfig | gps log lvl: 0
15845,INFO, sysConfig | log pow sd: 1
15853,INFO, sysConfig | log nmea sd: 1
15861,INFO, sysConfig | log irid sd: 1
15869,INFO, sysConfig | log fft sd: 1
15878,INFO, sysConfig | log spec sd: 0
15886,INFO, sysConfig | log speca sd: 0
15894,INFO, sysConfig | log dre sd: 1
15906,INFO, sysConfig | log message sd: 1
15917,INFO, sysConfig | statistics mode: 0
15925,INFO, sysConfig | log gmn sd: 1
15933,INFO, sysConfig | min messages period basic: 0
15945,INFO, sysConfig | min messages period full: 0
15955,INFO, sysConfig | gps power lvl: 1
15966,INFO, sysConfig | log gmn 1s: 0
15974,INFO, sysConfig | log bin sd: 0
15982,INFO, sysConfig | message samples basic: 2
15992,INFO, sysConfig | self test: 0
16001,INFO, sysConfig | self test reset max: 2
16015,INFO, sysConfig | vis led enable: 1
16023,INFO, sysConfig | log sst sd: 1
16031,INFO, sysConfig | external hardware reset max: 5
16044,INFO, sysConfig | sst sampling period: 1
16054,INFO, sysConfig | sst n samples to avg: 6
16064,INFO, sysConfig | partition thresh bin: 7
16074,INFO, sysConfig | gps sleep enable: 1
16084,INFO, sysConfig | idle checkin period: 3
16095,INFO, sysConfig | bridge enable: 1
16103,INFO, sysConfig | log smdata sd: 1
16353,INFO,External hw available: 00000100
16386,INFO,Initializing Bridge
18907,INFO,Starting Bridge Self Test
20082,INFO,Bridge initialized
20252,INFO,powerData | solV: 5.98
20275,INFO,powerData | solI: 0.00
20293,INFO,powerData | battV: 2.61
20314,INFO,powerData | battI: -0.10
20334,INFO,powerData | busV: 2.60
20353,INFO,powerData | busI: 0.09
20373,INFO,powerData | BQ status reg: 0
20393,INFO,powerData | Fault reg: 0
20412,INFO,powerData | Charge status: 0
20432,INFO,powerData | DPM status: 0
20459,INFO,Loaded OP MODE: 40962
20545,DEBUG,Iridium fail reset count: 0
