millis,type,message
14180,DEBUG,SD Card init SUCCESS!
14200,DEBUG,ext ram fail reset count: 0
14219,INFO,session id: 407
14227,INFO,reset source: 1
14245,INFO,Device Id: 65477320
14264,INFO,Firmware SHA: 93CE0B95
14282,INFO,MAX_SAMPLE_GAP_S: 3.00
14295,INFO,SPIKE_G_TH: 3.00
14301,INFO,MAX_MESSAGE_LEN_FULL: 301
14307,INFO,MAX_MESSAGE_LEN_BASIC: 51
14315,INFO,MAX_MESSAGE_LEN_SM: 341
14319,INFO,MESSAGE_QUEUE_LEN: 10
14325,INFO,STRICT_NMEA: 1
14331,INFO,MAIN_DECK_HW_VERSION: 7
14338,INFO,F_MIN: 0.03
14348,INFO,F_MAX: 0.80
14364,INFO, sysConfig | sd reset max: 5
14376,INFO, sysConfig | wd enable: 1
14383,INFO, sysConfig | prod log mode: 1
14393,INFO, sysConfig | log filt sd: 1
14401,INFO, sysConfig | log gps sd: 1
14409,INFO, sysConfig | gps log lvl: 0
14417,INFO, sysConfig | log pow sd: 1
14426,INFO, sysConfig | log nmea sd: 1
14434,INFO, sysConfig | log irid sd: 1
14442,INFO, sysConfig | log fft sd: 1
14450,INFO, sysConfig | log spec sd: 0
14458,INFO, sysConfig | log speca sd: 0
14467,INFO, sysConfig | log dre sd: 1
14479,INFO, sysConfig | log message sd: 1
14489,INFO, sysConfig | statistics mode: 0
14497,INFO, sysConfig | log gmn sd: 1
14505,INFO, sysConfig | min messages period basic: 0
14518,INFO, sysConfig | min messages period full: 0
14528,INFO, sysConfig | gps power lvl: 1
14538,INFO, sysConfig | log gmn 1s: 0
14546,INFO, sysConfig | log bin sd: 0
14555,INFO, sysConfig | message samples basic: 2
14565,INFO, sysConfig | self test: 0
14573,INFO, sysConfig | self test reset max: 2
14587,INFO, sysConfig | vis led enable: 1
14596,INFO, sysConfig | log sst sd: 1
14604,INFO, sysConfig | external hardware reset max: 5
14616,INFO, sysConfig | sst sampling period: 1
14626,INFO, sysConfig | sst n samples to avg: 6
14637,INFO, sysConfig | partition thresh bin: 7
14647,INFO, sysConfig | gps sleep enable: 1
14657,INFO, sysConfig | idle checkin period: 3
14667,INFO, sysConfig | bridge enable: 1
14675,INFO, sysConfig | log smdata sd: 1
14927,INFO,External hw available: 00000100
14958,INFO,Initializing Bridge
17479,INFO,Starting Bridge Self Test
18264,INFO,Bridge initialized
18432,INFO,powerData | solV: 5.33
18454,INFO,powerData | solI: 0.02
18472,INFO,powerData | battV: 2.62
18493,INFO,powerData | battI: -0.08
18511,INFO,powerData | busV: 2.58
18534,INFO,powerData | busI: 0.09
18554,INFO,powerData | BQ status reg: 157
18573,INFO,powerData | Fault reg: 0
18593,INFO,powerData | Charge status: 1
18614,INFO,powerData | DPM status: 1
18640,INFO,Loaded OP MODE: 40962
18726,DEBUG,Iridium fail reset count: 0
