millis,type,message
15398,DEBUG,SD Card init SUCCESS!
15419,DEBUG,ext ram fail reset count: 0
15437,INFO,session id: 1032
15448,INFO,reset source: 1
15464,INFO,Device Id: 65477320
15482,INFO,Firmware SHA: 93CE0B95
15501,INFO,MAX_SAMPLE_GAP_S: 3.00
15513,INFO,SPIKE_G_TH: 3.00
15519,INFO,MAX_MESSAGE_LEN_FULL: 301
15527,INFO,MAX_MESSAGE_LEN_BASIC: 51
15536,INFO,MAX_MESSAGE_LEN_SM: 341
15538,INFO,MESSAGE_QUEUE_LEN: 10
15544,INFO,STRICT_NMEA: 1
15550,INFO,MAIN_DECK_HW_VERSION: 7
15558,INFO,F_MIN: 0.03
15566,INFO,F_MAX: 0.80
15583,INFO, sysConfig | sd reset max: 5
15595,INFO, sysConfig | wd enable: 1
15603,INFO, sysConfig | prod log mode: 1
15611,INFO, sysConfig | log filt sd: 1
15620,INFO, sysConfig | log gps sd: 1
15628,INFO, sysConfig | gps log lvl: 0
15636,INFO, sysConfig | log pow sd: 1
15644,INFO, sysConfig | log nmea sd: 1
15652,INFO, sysConfig | log irid sd: 1
15663,INFO, sysConfig | log fft sd: 1
15671,INFO, sysConfig | log spec sd: 0
15679,INFO, sysConfig | log speca sd: 0
15687,INFO, sysConfig | log dre sd: 1
15699,INFO, sysConfig | log message sd: 1
15708,INFO, sysConfig | statistics mode: 0
15718,INFO, sysConfig | log gmn sd: 1
15726,INFO, sysConfig | min messages period basic: 0
15736,INFO, sysConfig | min messages period full: 0
15749,INFO, sysConfig | gps power lvl: 1
15757,INFO, sysConfig | log gmn 1s: 0
15765,INFO, sysConfig | log bin sd: 0
15773,INFO, sysConfig | message samples basic: 2
15783,INFO, sysConfig | self test: 0
15792,INFO, sysConfig | self test reset max: 2
15806,INFO, sysConfig | vis led enable: 1
15816,INFO, sysConfig | log sst sd: 1
15824,INFO, sysConfig | external hardware reset max: 5
15835,INFO, sysConfig | sst sampling period: 1
15845,INFO, sysConfig | sst n samples to avg: 6
15857,INFO, sysConfig | partition thresh bin: 7
15867,INFO, sysConfig | gps sleep enable: 1
15876,INFO, sysConfig | idle checkin period: 3
15886,INFO, sysConfig | bridge enable: 1
15896,INFO, sysConfig | log smdata sd: 1
16146,INFO,External hw available: 00000100
16177,INFO,Initializing Bridge
18698,INFO,Starting Bridge Self Test
19822,INFO,Bridge initialized
20000,INFO,powerData | solV: 0.00
20023,INFO,powerData | solI: 0.00
20043,INFO,powerData | battV: 2.62
20062,INFO,powerData | battI: -0.10
20082,INFO,powerData | busV: 2.62
20101,INFO,powerData | busI: 0.09
20121,INFO,powerData | BQ status reg: 0
20142,INFO,powerData | Fault reg: 0
20160,INFO,powerData | Charge status: 0
20180,INFO,powerData | DPM status: 0
20209,INFO,Loaded OP MODE: 40962
20295,DEBUG,Iridium fail reset count: 0
