millis,type,message
15165,DEBUG,SD Card init SUCCESS!
15185,DEBUG,ext ram fail reset count: 0
15204,INFO,session id: 872
15214,INFO,reset source: 1
15230,INFO,Device Id: 65477320
15249,INFO,Firmware SHA: 93CE0B95
15267,INFO,MAX_SAMPLE_GAP_S: 3.00
15280,INFO,SPIKE_G_TH: 3.00
15286,INFO,MAX_MESSAGE_LEN_FULL: 301
15294,INFO,MAX_MESSAGE_LEN_BASIC: 51
15302,INFO,MAX_MESSAGE_LEN_SM: 341
15304,INFO,MESSAGE_QUEUE_LEN: 10
15312,INFO,STRICT_NMEA: 1
15316,INFO,MAIN_DECK_HW_VERSION: 7
15325,INFO,F_MIN: 0.03
15333,INFO,F_MAX: 0.80
15349,INFO, sysConfig | sd reset max: 5
15362,INFO, sysConfig | wd enable: 1
15370,INFO, sysConfig | prod log mode: 1
15378,INFO, sysConfig | log filt sd: 1
15386,INFO, sysConfig | log gps sd: 1
15394,INFO, sysConfig | gps log lvl: 0
15405,INFO, sysConfig | log pow sd: 1
15413,INFO, sysConfig | log nmea sd: 1
15421,INFO, sysConfig | log irid sd: 1
15429,INFO, sysConfig | log fft sd: 1
15437,INFO, sysConfig | log spec sd: 0
15446,INFO, sysConfig | log speca sd: 0
15454,INFO, sysConfig | log dre sd: 1
15466,INFO, sysConfig | log message sd: 1
15474,INFO, sysConfig | statistics mode: 0
15484,INFO, sysConfig | log gmn sd: 1
15493,INFO, sysConfig | min messages period basic: 0
15503,INFO, sysConfig | min messages period full: 0
15515,INFO, sysConfig | gps power lvl: 1
15523,INFO, sysConfig | log gmn 1s: 0
15532,INFO, sysConfig | log bin sd: 0
15540,INFO, sysConfig | message samples basic: 2
15552,INFO, sysConfig | self test: 0
15558,INFO, sysConfig | self test reset max: 2
15572,INFO, sysConfig | vis led enable: 1
15583,INFO, sysConfig | log sst sd: 1
15591,INFO, sysConfig | external hardware reset max: 5
15603,INFO, sysConfig | sst sampling period: 1
15613,INFO, sysConfig | sst n samples to avg: 6
15624,INFO, sysConfig | partition thresh bin: 7
15634,INFO, sysConfig | gps sleep enable: 1
15642,INFO, sysConfig | idle checkin period: 3
15652,INFO, sysConfig | bridge enable: 1
15663,INFO, sysConfig | log smdata sd: 1
15915,INFO,External hw available: 00000100
15947,INFO,Initializing Bridge
18466,INFO,Starting Bridge Self Test
19521,INFO,Bridge initialized
19701,INFO,powerData | solV: 3.35
19724,INFO,powerData | solI: 0.00
19742,INFO,powerData | battV: 2.62
19763,INFO,powerData | battI: -0.10
19783,INFO,powerData | busV: 2.61
19802,INFO,powerData | busI: 0.09
19822,INFO,powerData | BQ status reg: 0
19841,INFO,powerData | Fault reg: 0
19861,INFO,powerData | Charge status: 0
19881,INFO,powerData | DPM status: 0
19908,INFO,Loaded OP MODE: 40962
19994,DEBUG,Iridium fail reset count: 0
