MiniDOT Logger Concatenated Data File
Sensor:             7530-216339
Concatenation Date: 2024Mar03 19:20:15 SST


            Unix Timestamp,               UTC_Date_&_Time,           Samoa Standard Time,       Battery,   Temperature,           PAR,  Acceleration X,  Acceleration Y,  Acceleration Z
                  (Second),                        (none),                        (none),        (Volt),       (deg C), (umol/(s m^2),             (g),             (g),             (g)
                1697372100,           2023-10-15 12:15:00,           2023-10-15 01:15:00,      3.490000,     29.568000,   1491.500000,     1368.000000,      204.000000,      134.000000
                1697372700,           2023-10-15 12:25:00,           2023-10-15 01:25:00,      3.490000,     29.536000,   1475.500000,     1369.000000,      200.000000,      136.000000
                1697373300,           2023-10-15 12:35:00,           2023-10-15 01:35:00,      3.490000,     29.455000,   1293.100000,     1372.000000,      198.000000,      141.000000
                1697373900,           2023-10-15 12:45:00,           2023-10-15 01:45:00,      3.490000,     29.414000,    524.000000,     1368.000000,      200.000000,      134.000000
                1697374500,           2023-10-15 12:55:00,           2023-10-15 01:55:00,      3.490000,     29.308000,   1470.600000,     1371.000000,      200.000000,      135.000000
                1697375100,           2023-10-15 13:05:00,           2023-10-15 02:05:00,      3.490000,     29.227000,    473.300000,     1372.000000,      204.000000,      135.000000
                1697375700,           2023-10-15 13:15:00,           2023-10-15 02:15:00,      3.490000,     29.105000,   1164.400000,     1369.000000,      198.000000,      143.000000
                1697376300,           2023-10-15 13:25:00,           2023-10-15 02:25:00,      3.490000,     29.015000,    346.600000,     1372.000000,      200.000000,      140.000000
                1697376900,           2023-10-15 13:35:00,           2023-10-15 02:35:00,      3.490000,     28.917000,    733.500000,     1371.000000,      200.000000,      142.000000
                1697377500,           2023-10-15 13:45:00,           2023-10-15 02:45:00,      3.490000,     28.836000,    821.100000,     1372.000000,      198.000000,      142.000000
                1697378100,           2023-10-15 13:55:00,           2023-10-15 02:55:00,      3.490000,     28.770000,    602.700000,     1369.000000,      200.000000,      145.000000
                1697378700,           2023-10-15 14:05:00,           2023-10-15 03:05:00,      3.490000,     28.721000,    492.300000,     1372.000000,      198.000000,      145.000000
                1697379300,           2023-10-15 14:15:00,           2023-10-15 03:15:00,      3.490000,     28.705000,    539.300000,     1375.000000,      200.000000,      145.000000
                1697379900,           2023-10-15 14:25:00,           2023-10-15 03:25:00,      3.490000,     28.681000,    699.700000,     1372.000000,      203.000000,      142.000000
                1697380500,           2023-10-15 14:35:00,           2023-10-15 03:35:00,      3.490000,     28.664000,    493.400000,     1372.000000,      199.000000,      144.000000
                1697381100,           2023-10-15 14:45:00,           2023-10-15 03:45:00,      3.490000,     28.632000,    527.600000,     1374.000000,      199.000000,      145.000000
                1697381700,           2023-10-15 14:55:00,           2023-10-15 03:55:00,      3.490000,     28.615000,    450.700000,     1376.000000,      201.000000,      144.000000
                1697382300,           2023-10-15 15:05:00,           2023-10-15 04:05:00,      3.490000,     28.591000,    418.200000,     1372.000000,      198.000000,      172.000000
                1697382900,           2023-10-15 15:15:00,           2023-10-15 04:15:00,      3.490000,     28.566000,    266.100000,     1374.000000,      198.000000,      143.000000
                1697383500,           2023-10-15 15:25:00,           2023-10-15 04:25:00,      3.490000,     28.582000,    313.300000,     1372.000000,      200.000000,      143.000000
                1697384100,           2023-10-15 15:35:00,           2023-10-15 04:35:00,      3.480000,     28.615000,    302.100000,     1372.000000,      200.000000,      143.000000
                1697384700,           2023-10-15 15:45:00,           2023-10-15 04:45:00,      3.480000,     28.599000,    239.400000,     1372.000000,      197.000000,      142.000000
                1697385300,           2023-10-15 15:55:00,           2023-10-15 04:55:00,      3.480000,     28.632000,    179.200000,     1375.000000,      199.000000,      143.000000
                1697385900,           2023-10-15 16:05:00,           2023-10-15 05:05:00,      3.490000,     28.591000,     82.100000,     1372.000000,      200.000000,      142.000000
                1697386500,           2023-10-15 16:15:00,           2023-10-15 05:15:00,      3.480000,     28.542000,     62.500000,     1372.000000,      198.000000,      144.000000
                1697387100,           2023-10-15 16:25:00,           2023-10-15 05:25:00,      3.480000,     28.476000,     44.200000,     1374.000000,      198.000000,      146.000000
                1697387700,           2023-10-15 16:35:00,           2023-10-15 05:35:00,      3.480000,     28.411000,     24.500000,     1376.000000,      199.000000,      142.000000
                1697388300,           2023-10-15 16:45:00,           2023-10-15 05:45:00,      3.480000,     28.361000,     10.400000,     1376.000000,      208.000000,      145.000000
                1697388900,           2023-10-15 16:55:00,           2023-10-15 05:55:00,      3.480000,     28.361000,      2.600000,     1372.000000,      206.000000,      139.000000
                1697389500,           2023-10-15 17:05:00,           2023-10-15 06:05:00,      3.480000,     28.288000,      0.400000,     1376.000000,      204.000000,      143.000000
                1697390100,           2023-10-15 17:15:00,           2023-10-15 06:15:00,      3.480000,     28.238000,     -0.000000,     1376.000000,      207.000000,      143.000000
                1697390700,           2023-10-15 17:25:00,           2023-10-15 06:25:00,      3.480000,     28.263000,     -0.000000,     1375.000000,      203.000000,      146.000000
                1697391300,           2023-10-15 17:35:00,           2023-10-15 06:35:00,      3.480000,     28.304000,     -0.100000,     1376.000000,      205.000000,      145.000000
                1697391900,           2023-10-15 17:45:00,           2023-10-15 06:45:00,      3.480000,     28.361000,      0.300000,     1372.000000,      208.000000,      144.000000
                1697392500,           2023-10-15 17:55:00,           2023-10-15 06:55:00,      3.480000,     28.370000,     -0.500000,     1374.000000,      200.000000,      140.000000
                1697393100,           2023-10-15 18:05:00,           2023-10-15 07:05:00,      3.480000,     28.419000,     -0.200000,     1374.000000,      204.000000,      140.000000
                1697393700,           2023-10-15 18:15:00,           2023-10-15 07:15:00,      3.480000,     28.468000,     -0.200000,     1375.000000,      199.000000,      148.000000
                1697394300,           2023-10-15 18:25:00,           2023-10-15 07:25:00,      3.480000,     28.517000,      0.100000,     1374.000000,      198.000000,      143.000000
                1697394900,           2023-10-15 18:35:00,           2023-10-15 07:35:00,      3.480000,     28.566000,     -0.200000,     1372.000000,      200.000000,      142.000000
                1697395500,           2023-10-15 18:45:00,           2023-10-15 07:45:00,      3.480000,     28.558000,     -0.300000,     1372.000000,      195.000000,      137.000000
                1697396100,           2023-10-15 18:55:00,           2023-10-15 07:55:00,      3.480000,     28.550000,      0.000000,     1374.000000,      199.000000,      143.000000
                1697396700,           2023-10-15 19:05:00,           2023-10-15 08:05:00,      3.480000,     28.550000,      0.100000,     1372.000000,      200.000000,      145.000000
                1697397300,           2023-10-15 19:15:00,           2023-10-15 08:15:00,      3.480000,     28.550000,     -0.100000,     1375.000000,      196.000000,      143.000000
                1697397900,           2023-10-15 19:25:00,           2023-10-15 08:25:00,      3.480000,     28.550000,      0.100000,     1372.000000,      198.000000,      147.000000
                1697398500,           2023-10-15 19:35:00,           2023-10-15 08:35:00,      3.480000,     28.582000,     -0.000000,     1372.000000,      196.000000,      140.000000
                1697399100,           2023-10-15 19:45:00,           2023-10-15 08:45:00,      3.480000,     28.607000,     -0.200000,     1372.000000,      198.000000,      144.000000
                1697399700,           2023-10-15 19:55:00,           2023-10-15 08:55:00,      3.480000,     28.632000,     -0.200000,     1372.000000,      204.000000,      135.000000
                1697400300,           2023-10-15 20:05:00,           2023-10-15 09:05:00,      3.480000,     28.648000,      0.200000,     1372.000000,      200.000000,      142.000000
                1697400900,           2023-10-15 20:15:00,           2023-10-15 09:15:00,      3.480000,     28.656000,      0.300000,     1374.000000,      198.000000,      144.000000
                1697401500,           2023-10-15 20:25:00,           2023-10-15 09:25:00,      3.480000,     28.664000,      0.200000,     1372.000000,      200.000000,      160.000000
                1697402100,           2023-10-15 20:35:00,           2023-10-15 09:35:00,      3.490000,     28.656000,     -0.300000,     1372.000000,      200.000000,      145.000000
                1697402700,           2023-10-15 20:45:00,           2023-10-15 09:45:00,      3.480000,     28.656000,      0.300000,     1372.000000,      200.000000,      142.000000
                1697403300,           2023-10-15 20:55:00,           2023-10-15 09:55:00,      3.490000,     28.640000,     -0.200000,     1369.000000,      198.000000,      143.000000
                1697403900,           2023-10-15 21:05:00,           2023-10-15 10:05:00,      3.480000,     28.640000,      0.200000,     1371.000000,      198.000000,      144.000000
                1697404500,           2023-10-15 21:15:00,           2023-10-15 10:15:00,      3.480000,     28.623000,     -0.000000,     1372.000000,      200.000000,      149.000000
                1697405100,           2023-10-15 21:25:00,           2023-10-15 10:25:00,      3.480000,     28.640000,     -0.200000,     1371.000000,      200.000000,      144.000000
                1697405700,           2023-10-15 21:35:00,           2023-10-15 10:35:00,      3.480000,     28.632000,      0.000000,     1376.000000,      198.000000,      143.000000
                1697406300,           2023-10-15 21:45:00,           2023-10-15 10:45:00,      3.480000,     28.615000,     -0.200000,     1371.000000,      200.000000,      144.000000
                1697406900,           2023-10-15 21:55:00,           2023-10-15 10:55:00,      3.480000,     28.623000,     -0.000000,     1371.000000,      200.000000,      147.000000
                1697407500,           2023-10-15 22:05:00,           2023-10-15 11:05:00,      3.480000,     28.607000,      0.100000,     1372.000000,      198.000000,      148.000000
                1697408100,           2023-10-15 22:15:00,           2023-10-15 11:15:00,      3.480000,     28.591000,      0.000000,     1369.000000,      198.000000,      143.000000
                1697408700,           2023-10-15 22:25:00,           2023-10-15 11:25:00,      3.490000,     28.607000,     -0.200000,     1374.000000,      198.000000,      144.000000
                1697409300,           2023-10-15 22:35:00,           2023-10-15 11:35:00,      3.480000,     28.607000,     -0.400000,     1372.000000,      200.000000,      144.000000
                1697409900,           2023-10-15 22:45:00,           2023-10-15 11:45:00,      3.480000,     28.591000,     -0.400000,     1372.000000,      198.000000,      145.000000
                1697410500,           2023-10-15 22:55:00,           2023-10-15 11:55:00,      3.480000,     28.582000,     -0.100000,     1376.000000,      197.000000,      144.000000
                1697411100,           2023-10-15 23:05:00,           2023-10-15 12:05:00,      3.490000,     28.599000,      0.000000,     1372.000000,      204.000000,      142.000000
                1697411700,           2023-10-15 23:15:00,           2023-10-15 12:15:00,      3.480000,     28.607000,     -0.200000,     1374.000000,      200.000000,      147.000000
                1697412300,           2023-10-15 23:25:00,           2023-10-15 12:25:00,      3.480000,     28.591000,      0.100000,     1374.000000,      200.000000,      143.000000
                1697412900,           2023-10-15 23:35:00,           2023-10-15 12:35:00,      3.480000,     28.574000,      0.000000,     1376.000000,      200.000000,      142.000000
                1697413500,           2023-10-15 23:45:00,           2023-10-15 12:45:00,      3.480000,     28.582000,      0.300000,     1372.000000,      200.000000,      146.000000
                1697414100,           2023-10-15 23:55:00,           2023-10-15 12:55:00,      3.480000,     28.566000,     -0.200000,     1372.000000,      198.000000,      144.000000
                1697414700,           2023-10-16 00:05:00,           2023-10-15 13:05:00,      3.480000,     28.542000,     -0.300000,     1372.000000,      195.000000,      142.000000
                1697415300,           2023-10-16 00:15:00,           2023-10-15 13:15:00,      3.480000,     28.558000,     -0.300000,     1374.000000,      201.000000,      144.000000
                1697415900,           2023-10-16 00:25:00,           2023-10-15 13:25:00,      3.480000,     28.533000,     -0.100000,     1375.000000,      198.000000,      146.000000
                1697416500,           2023-10-16 00:35:00,           2023-10-15 13:35:00,      3.480000,     28.550000,     -0.200000,     1372.000000,      198.000000,      143.000000
                1697417100,           2023-10-16 00:45:00,           2023-10-15 13:45:00,      3.480000,     28.542000,     -0.100000,     1372.000000,      198.000000,      145.000000
                1697417700,           2023-10-16 00:55:00,           2023-10-15 13:55:00,      3.480000,     28.533000,      0.100000,     1372.000000,      198.000000,      143.000000
                1697418300,           2023-10-16 01:05:00,           2023-10-15 14:05:00,      3.480000,     28.566000,     -0.100000,     1376.000000,      199.000000,      143.000000
                1697418900,           2023-10-16 01:15:00,           2023-10-15 14:15:00,      3.480000,     28.566000,     -0.100000,     1376.000000,      193.000000,      143.000000
                1697419500,           2023-10-16 01:25:00,           2023-10-15 14:25:00,      3.480000,     28.582000,     -0.300000,     1374.000000,      196.000000,      147.000000
                1697420100,           2023-10-16 01:35:00,           2023-10-15 14:35:00,      3.480000,     28.599000,      0.100000,     1372.000000,      198.000000,      144.000000
                1697420700,           2023-10-16 01:45:00,           2023-10-15 14:45:00,      3.480000,     28.623000,     -0.200000,     1372.000000,      198.000000,      143.000000
                1697421300,           2023-10-16 01:55:00,           2023-10-15 14:55:00,      3.480000,     28.664000,     -0.000000,     1372.000000,      198.000000,      141.000000
                1697421900,           2023-10-16 02:05:00,           2023-10-15 15:05:00,      3.480000,     28.681000,     -0.200000,     1372.000000,      200.000000,      143.000000
                1697422500,           2023-10-16 02:15:00,           2023-10-15 15:15:00,      3.480000,     28.738000,      0.000000,     1372.000000,      200.000000,      147.000000
                1697423100,           2023-10-16 02:25:00,           2023-10-15 15:25:00,      3.480000,     28.754000,      0.000000,     1372.000000,      200.000000,      142.000000
                1697423700,           2023-10-16 02:35:00,           2023-10-15 15:35:00,      3.480000,     28.795000,     -0.400000,     1374.000000,      200.000000,      142.000000
                1697424300,           2023-10-16 02:45:00,           2023-10-15 15:45:00,      3.480000,     28.819000,     -0.300000,     1372.000000,      200.000000,      141.000000
                1697424900,           2023-10-16 02:55:00,           2023-10-15 15:55:00,      3.480000,     28.926000,      0.400000,     1372.000000,      198.000000,      142.000000
                1697425500,           2023-10-16 03:05:00,           2023-10-15 16:05:00,      3.480000,     28.966000,     -0.200000,     1368.000000,      204.000000,      138.000000
                1697426100,           2023-10-16 03:15:00,           2023-10-15 16:15:00,      3.480000,     28.983000,      0.100000,     1368.000000,      228.000000,      146.000000
                1697426700,           2023-10-16 03:25:00,           2023-10-15 16:25:00,      3.480000,     28.991000,     -0.200000,     1363.000000,      232.000000,      146.000000
                1697427300,           2023-10-16 03:35:00,           2023-10-15 16:35:00,      3.480000,     28.999000,      0.100000,     1363.000000,      224.000000,      134.000000
                1697427900,           2023-10-16 03:45:00,           2023-10-15 16:45:00,      3.480000,     29.015000,     -0.000000,     1366.000000,      232.000000,      144.000000
                1697428500,           2023-10-16 03:55:00,           2023-10-15 16:55:00,      3.490000,     29.023000,     -0.100000,     1364.000000,      232.000000,      150.000000
                1697429100,           2023-10-16 04:05:00,           2023-10-15 17:05:00,      3.480000,     29.032000,      0.100000,     1363.000000,      240.000000,      151.000000
                1697429700,           2023-10-16 04:15:00,           2023-10-15 17:15:00,      3.480000,     29.040000,      0.800000,     1363.000000,      240.000000,      147.000000
                1697430300,           2023-10-16 04:25:00,           2023-10-15 17:25:00,      3.490000,     29.064000,      4.400000,     1363.000000,      245.000000,      154.000000
                1697430900,           2023-10-16 04:35:00,           2023-10-15 17:35:00,      3.480000,     29.137000,     12.700000,     1376.000000,      216.000000,       75.000000
                1697431500,           2023-10-16 04:45:00,           2023-10-15 17:45:00,      3.480000,     29.178000,     28.100000,     1369.000000,      200.000000,      115.000000
                1697432100,           2023-10-16 04:55:00,           2023-10-15 17:55:00,      3.480000,     29.178000,     44.400000,     1360.000000,      240.000000,      152.000000
                1697432700,           2023-10-16 05:05:00,           2023-10-15 18:05:00,      3.480000,     29.170000,     58.100000,     1363.000000,      233.000000,      143.000000
                1697433300,           2023-10-16 05:15:00,           2023-10-15 18:15:00,      3.490000,     29.227000,     73.500000,     1363.000000,      236.000000,      140.000000
                1697433900,           2023-10-16 05:25:00,           2023-10-15 18:25:00,      3.480000,     29.235000,     95.500000,     1359.000000,      248.000000,      152.000000
                1697434500,           2023-10-16 05:35:00,           2023-10-15 18:35:00,      3.480000,     29.260000,    123.400000,     1360.000000,      240.000000,      151.000000
                1697435100,           2023-10-16 05:45:00,           2023-10-15 18:45:00,      3.490000,     29.268000,    201.800000,     1363.000000,      224.000000,      135.000000
                1697435700,           2023-10-16 05:55:00,           2023-10-15 18:55:00,      3.490000,     29.251000,    272.300000,     1367.000000,      208.000000,      112.000000
                1697436300,           2023-10-16 06:05:00,           2023-10-15 19:05:00,      3.490000,     29.260000,    304.800000,     1363.000000,      240.000000,      156.000000
                1697436900,           2023-10-16 06:15:00,           2023-10-15 19:15:00,      3.490000,     29.276000,    317.400000,     1359.000000,      236.000000,      140.000000
                1697437500,           2023-10-16 06:25:00,           2023-10-15 19:25:00,      3.490000,     29.260000,    357.800000,     1369.000000,      195.000000,      108.000000
                1697438100,           2023-10-16 06:35:00,           2023-10-15 19:35:00,      3.490000,     29.260000,    365.500000,     1368.000000,      204.000000,      124.000000
                1697438700,           2023-10-16 06:45:00,           2023-10-15 19:45:00,      3.490000,     29.268000,    403.500000,     1366.000000,      230.000000,      136.000000
                1697439300,           2023-10-16 06:55:00,           2023-10-15 19:55:00,      3.490000,     29.284000,    428.400000,     1363.000000,      248.000000,      152.000000
                1697439900,           2023-10-16 07:05:00,           2023-10-15 20:05:00,      3.490000,     29.333000,    679.900000,     1361.000000,      240.000000,      145.000000
                1697440500,           2023-10-16 07:15:00,           2023-10-15 20:15:00,      3.490000,     29.382000,    737.200000,     1372.000000,      152.000000,       71.000000
                1697441100,           2023-10-16 07:25:00,           2023-10-15 20:25:00,      3.490000,     29.382000,    766.100000,     1356.000000,      252.000000,      152.000000
                1697441700,           2023-10-16 07:35:00,           2023-10-15 20:35:00,      3.490000,     29.455000,   1010.300000,     1360.000000,      240.000000,      146.000000
                1697442300,           2023-10-16 07:45:00,           2023-10-15 20:45:00,      3.490000,     29.503000,    918.400000,     1361.000000,      236.000000,      143.000000
                1697442900,           2023-10-16 07:55:00,           2023-10-15 20:55:00,      3.490000,     29.520000,    850.200000,     1359.000000,      246.000000,      153.000000
                1697443500,           2023-10-16 08:05:00,           2023-10-15 21:05:00,      3.490000,     29.576000,    309.300000,     1363.000000,      220.000000,      128.000000
                1697444100,           2023-10-16 08:15:00,           2023-10-15 21:15:00,      3.490000,     29.601000,   1129.500000,     1368.000000,      192.000000,      104.000000
                1697444700,           2023-10-16 08:25:00,           2023-10-15 21:25:00,      3.490000,     29.633000,   1272.700000,     1360.000000,      240.000000,      142.000000
                1697445300,           2023-10-16 08:35:00,           2023-10-15 21:35:00,      3.490000,     29.657000,    413.100000,     1361.000000,      236.000000,      144.000000
                1697445900,           2023-10-16 08:45:00,           2023-10-15 21:45:00,      3.490000,     29.674000,   1296.600000,     1363.000000,      232.000000,      136.000000
                1697446500,           2023-10-16 08:55:00,           2023-10-15 21:55:00,      3.490000,     29.674000,   1077.100000,     1363.000000,      228.000000,      136.000000
                1697447100,           2023-10-16 09:05:00,           2023-10-15 22:05:00,      3.490000,     29.666000,    465.700000,     1361.000000,      224.000000,      136.000000
                1697447700,           2023-10-16 09:15:00,           2023-10-15 22:15:00,      3.490000,     29.698000,   1435.100000,     1366.000000,      224.000000,      134.000000
                1697448300,           2023-10-16 09:25:00,           2023-10-15 22:25:00,      3.490000,     29.706000,   1659.600000,     1363.000000,      230.000000,      136.000000
                1697448900,           2023-10-16 09:35:00,           2023-10-15 22:35:00,      3.490000,     29.730000,    678.600000,     1361.000000,      240.000000,      140.000000
                1697449500,           2023-10-16 09:45:00,           2023-10-15 22:45:00,      3.490000,     29.811000,   1463.300000,     1359.000000,      224.000000,      134.000000
                1697450100,           2023-10-16 09:55:00,           2023-10-15 22:55:00,      3.490000,     29.836000,   1197.800000,     1248.000000,      167.000000,      294.000000
                1697450700,           2023-10-16 10:05:00,           2023-10-15 23:05:00,      3.490000,     29.868000,   1309.800000,     1255.000000,      161.000000,      288.000000
                1697451300,           2023-10-16 10:15:00,           2023-10-15 23:15:00,      3.490000,     29.908000,   1430.200000,     1264.000000,      136.000000,      263.000000
                1697451900,           2023-10-16 10:25:00,           2023-10-15 23:25:00,      3.490000,     29.916000,   1330.900000,     1364.000000,      220.000000,      128.000000
                1697452500,           2023-10-16 10:35:00,           2023-10-15 23:35:00,      3.490000,     29.925000,   1364.700000,     1251.000000,      166.000000,      292.000000
                1697453100,           2023-10-16 10:45:00,           2023-10-15 23:45:00,      3.490000,     29.965000,   1448.200000,     1249.000000,      188.000000,      312.000000
                1697453700,           2023-10-16 10:55:00,           2023-10-15 23:55:00,      3.490000,     30.021000,   1412.700000,     1252.000000,      158.000000,      286.000000
                1697454300,           2023-10-16 11:05:00,           2023-10-16 00:05:00,      3.490000,     30.013000,   1633.300000,     1252.000000,      152.000000,      280.000000
                1697454900,           2023-10-16 11:15:00,           2023-10-16 00:15:00,      3.490000,     30.021000,    896.300000,     1356.000000,      248.000000,      152.000000
                1697455500,           2023-10-16 11:25:00,           2023-10-16 00:25:00,      3.490000,     30.078000,    423.200000,     1249.000000,      172.000000,      296.000000
                1697456100,           2023-10-16 11:35:00,           2023-10-16 00:35:00,      3.490000,     30.094000,   1369.100000,     1248.000000,      172.000000,      304.000000
                1697456700,           2023-10-16 11:45:00,           2023-10-16 00:45:00,      3.490000,     30.134000,   1394.000000,     1248.000000,      161.000000,      296.000000
                1697457300,           2023-10-16 11:55:00,           2023-10-16 00:55:00,      3.490000,     30.126000,   1390.100000,     1255.000000,      166.000000,      291.000000
                1697457900,           2023-10-16 12:05:00,           2023-10-16 01:05:00,      3.490000,     30.110000,   1443.000000,     1248.000000,      174.000000,      304.000000
                1697458500,           2023-10-16 12:15:00,           2023-10-16 01:15:00,      3.490000,     30.191000,   1565.500000,     1356.000000,      248.000000,      152.000000
                1697459100,           2023-10-16 12:25:00,           2023-10-16 01:25:00,      3.490000,     30.223000,    865.200000,     1255.000000,      128.000000,      264.000000
                1697459700,           2023-10-16 12:35:00,           2023-10-16 01:35:00,      3.490000,     30.239000,   1580.000000,     1244.000000,      176.000000,      310.000000
                1697460300,           2023-10-16 12:45:00,           2023-10-16 01:45:00,      3.490000,     30.207000,   1291.300000,     1248.000000,      168.000000,      300.000000
                1697460900,           2023-10-16 12:55:00,           2023-10-16 01:55:00,      3.490000,     30.175000,    226.900000,     1359.000000,      232.000000,      136.000000
                1697461500,           2023-10-16 13:05:00,           2023-10-16 02:05:00,      3.490000,     30.175000,   1136.400000,     1248.000000,      167.000000,      304.000000
                1697462100,           2023-10-16 13:15:00,           2023-10-16 02:15:00,      3.490000,     30.207000,    995.800000,     1254.000000,      128.000000,      270.000000
                1697462700,           2023-10-16 13:25:00,           2023-10-16 02:25:00,      3.490000,     30.191000,    860.200000,     1252.000000,      168.000000,      300.000000
                1697463300,           2023-10-16 13:35:00,           2023-10-16 02:35:00,      3.490000,     30.159000,    827.400000,     1251.000000,      148.000000,      272.000000
                1697463900,           2023-10-16 13:45:00,           2023-10-16 02:45:00,      3.490000,     30.159000,    857.400000,     1248.000000,      166.000000,      296.000000
                1697464500,           2023-10-16 13:55:00,           2023-10-16 02:55:00,      3.490000,     30.151000,    725.800000,     1246.000000,      179.000000,      312.000000
                1697465100,           2023-10-16 14:05:00,           2023-10-16 03:05:00,      3.490000,     30.142000,    628.500000,     1249.000000,      166.000000,      291.000000
                1697465700,           2023-10-16 14:15:00,           2023-10-16 03:15:00,      3.490000,     30.118000,    574.100000,     1255.000000,      120.000000,      263.000000
                1697466300,           2023-10-16 14:25:00,           2023-10-16 03:25:00,      3.490000,     30.118000,    619.400000,     1251.000000,      164.000000,      292.000000
                1697466900,           2023-10-16 14:35:00,           2023-10-16 03:35:00,      3.490000,     30.134000,    598.000000,     1251.000000,      168.000000,      316.000000
                1697467500,           2023-10-16 14:45:00,           2023-10-16 03:45:00,      3.490000,     30.118000,    294.900000,     1252.000000,      160.000000,      288.000000
                1697468100,           2023-10-16 14:55:00,           2023-10-16 03:55:00,      3.490000,     30.110000,    390.700000,     1251.000000,      152.000000,      286.000000
                1697468700,           2023-10-16 15:05:00,           2023-10-16 04:05:00,      3.490000,     30.078000,    410.800000,     1248.000000,      176.000000,      304.000000
                1697469300,           2023-10-16 15:15:00,           2023-10-16 04:15:00,      3.490000,     30.046000,    358.600000,     1379.000000,      268.000000,      163.000000
                1697469900,           2023-10-16 15:25:00,           2023-10-16 04:25:00,      3.490000,     30.038000,    344.200000,     1255.000000,      137.000000,      272.000000
                1697470500,           2023-10-16 15:35:00,           2023-10-16 04:35:00,      3.490000,     30.054000,    255.500000,     1248.000000,      160.000000,      288.000000
                1697471100,           2023-10-16 15:45:00,           2023-10-16 04:45:00,      3.490000,     30.030000,    175.600000,     1248.000000,      184.000000,      304.000000
                1697471700,           2023-10-16 15:55:00,           2023-10-16 04:55:00,      3.490000,     29.981000,    156.000000,     1254.000000,      179.000000,      300.000000
                1697472300,           2023-10-16 16:05:00,           2023-10-16 05:05:00,      3.490000,     29.973000,    128.300000,     1248.000000,      188.000000,      304.000000
                1697472900,           2023-10-16 16:15:00,           2023-10-16 05:15:00,      3.490000,     29.908000,     87.100000,     1249.000000,      172.000000,      296.000000
                1697473500,           2023-10-16 16:25:00,           2023-10-16 05:25:00,      3.490000,     29.933000,     57.600000,     1363.000000,      224.000000,      128.000000
                1697474100,           2023-10-16 16:35:00,           2023-10-16 05:35:00,      3.490000,     29.908000,     30.300000,     1251.000000,      168.000000,      296.000000
                1697474700,           2023-10-16 16:45:00,           2023-10-16 05:45:00,      3.490000,     29.868000,     13.800000,     1249.000000,      192.000000,      308.000000
                1697475300,           2023-10-16 16:55:00,           2023-10-16 05:55:00,      3.490000,     29.908000,      5.000000,     1248.000000,      192.000000,      304.000000
                1697475900,           2023-10-16 17:05:00,           2023-10-16 06:05:00,      3.490000,     29.908000,      0.300000,     1252.000000,      144.000000,      275.000000
                1697476500,           2023-10-16 17:15:00,           2023-10-16 06:15:00,      3.490000,     29.868000,      0.200000,     1359.000000,      230.000000,      132.000000
                1697477100,           2023-10-16 17:25:00,           2023-10-16 06:25:00,      3.490000,     29.836000,     -0.100000,     1359.000000,      248.000000,      152.000000
                1697477700,           2023-10-16 17:35:00,           2023-10-16 06:35:00,      3.490000,     29.803000,      0.000000,     1359.000000,      246.000000,      152.000000
                1697478300,           2023-10-16 17:45:00,           2023-10-16 06:45:00,      3.490000,     29.779000,      0.100000,     1363.000000,      220.000000,      128.000000
                1697478900,           2023-10-16 17:55:00,           2023-10-16 06:55:00,      3.490000,     29.771000,      0.100000,     1368.000000,      176.000000,       80.000000
                1697479500,           2023-10-16 18:05:00,           2023-10-16 07:05:00,      3.490000,     29.755000,      0.000000,     1368.000000,      200.000000,      112.000000
                1697480100,           2023-10-16 18:15:00,           2023-10-16 07:15:00,      3.490000,     29.730000,      0.200000,     1350.000000,      224.000000,      144.000000
                1697480700,           2023-10-16 18:25:00,           2023-10-16 07:25:00,      3.490000,     29.722000,     -0.000000,     1363.000000,      224.000000,      128.000000
                1697481300,           2023-10-16 18:35:00,           2023-10-16 07:35:00,      3.490000,     29.706000,     -0.300000,     1360.000000,      224.000000,      128.000000
                1697481900,           2023-10-16 18:45:00,           2023-10-16 07:45:00,      3.490000,     29.674000,     -0.300000,     1360.000000,      224.000000,      136.000000
                1697482500,           2023-10-16 18:55:00,           2023-10-16 07:55:00,      3.490000,     29.674000,     -0.200000,     1360.000000,      231.000000,      140.000000
                1697483100,           2023-10-16 19:05:00,           2023-10-16 08:05:00,      3.490000,     29.674000,     -0.200000,     1360.000000,      230.000000,      136.000000
                1697483700,           2023-10-16 19:15:00,           2023-10-16 08:15:00,      3.490000,     29.649000,      0.100000,     1361.000000,      232.000000,      140.000000
                1697484300,           2023-10-16 19:25:00,           2023-10-16 08:25:00,      3.490000,     29.625000,     -0.000000,     1356.000000,      244.000000,      156.000000
                1697484900,           2023-10-16 19:35:00,           2023-10-16 08:35:00,      3.490000,     29.625000,     -0.000000,     1361.000000,      216.000000,      128.000000
                1697485500,           2023-10-16 19:45:00,           2023-10-16 08:45:00,      3.490000,     29.633000,     -0.400000,     1360.000000,      224.000000,      128.000000
                1697486100,           2023-10-16 19:55:00,           2023-10-16 08:55:00,      3.490000,     29.649000,     -0.000000,     1366.000000,      264.000000,      152.000000
                1697486700,           2023-10-16 20:05:00,           2023-10-16 09:05:00,      3.490000,     29.633000,      0.100000,     1368.000000,      195.000000,      112.000000
                1697487300,           2023-10-16 20:15:00,           2023-10-16 09:15:00,      3.490000,     29.649000,     -0.100000,     1366.000000,      195.000000,      112.000000
